# recorded_at: 02_33_17_16_05_26
# replay_hz: 30.0
timestamp,SpL_position,SpL_velocity,SpL_torque,SpL_temperature,SpL_mode,SpL_fault,SpL_enabled,SrL_position,SrL_velocity,SrL_torque,SrL_temperature,SrL_mode,SrL_fault,SrL_enabled,SwL_position,SwL_velocity,SwL_torque,SwL_temperature,SwL_mode,SwL_fault,SwL_enabled,EpL_position,EpL_velocity,EpL_torque,EpL_temperature,EpL_mode,EpL_fault,EpL_enabled,WwL_position,WwL_velocity,WwL_torque,WwL_temperature,WwL_mode,WwL_fault,WwL_enabled,WpL_position,WpL_velocity,WpL_torque,WpL_temperature,WpL_mode,WpL_fault,WpL_enabled,WrL_position,WrL_velocity,WrL_torque,WrL_temperature,WrL_mode,WrL_fault,WrL_enabled
6.5017,-0.1927649347676823,-1.6980086976424822,-0.001831082627603564,26.0,0,0,0,-0.009014877546348998,-0.26436255436026457,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0028839551384756135,-0.000915541313801782,28.0,0,0,0,0.0531302357518868,0.8539711604486158,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.03289845120927737,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,0.126894026092927,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.08258182650492074,-0.00025940337224383825,32.0,0,0,0
6.5351,-0.2338113984893564,-1.5839322499427801,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,-0.3758754863813216,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.037491416800182975,-0.000915541313801782,28.0,0,0,0,0.07614694438086467,0.7116960402838188,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.026184481574730967,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,-0.10406652933546923,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.020813305867093845,-0.00025940337224383825,32.0,0,0,0
6.5685,-0.271405355916686,-1.3833371480888061,-0.001831082627603564,26.0,0,0,0,-0.02167406729228638,-0.23039597161821845,-0.001831082627603564,27.0,0,0,0,-0.0354840924696731,0.06504921034561661,-0.000915541313801782,28.0,0,0,0,0.09686198214694564,0.6552986953536291,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.004699778744182481,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,0.059754329747462975,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.08258182650492074,-0.00025940337224383825,32.0,0,0,0
6.6019,-0.3047795834287026,-1.305149919890134,-0.001831082627603564,26.0,0,0,0,-0.02666102082856625,-0.17528038452735117,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0932478828107115,-0.000915541313801782,28.0,0,0,0,0.11450812542915934,0.5976195925841168,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.027527275501640247,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,0.057068741893644415,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.07586785687037434,-0.00025940337224383825,32.0,0,0,0
6.6353,-0.33278324559395855,-1.04623483634699,-0.001831082627603564,26.0,0,0,0,-0.03126436255436005,-0.1432364385442888,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0932478828107115,-0.000915541313801782,28.0,0,0,0,0.1294689860379954,0.35216296635385547,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.059754329747462975,-0.00025940337224383825,30.0,0,0,0,6.067779812314033,0.04498359655146089,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.09332417792019498,-0.00025940337224383825,32.0,0,0,0
6.6687,-0.3542655069810028,-0.7886015106431685,-0.001831082627603564,26.0,0,0,0,-0.0354840924696731,-0.15733577477683625,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.062485694666971625,-0.000915541313801782,28.0,0,0,0,0.14174456397345025,0.2323186083772022,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.07318226901655578,-0.00025940337224383825,30.0,0,0,0,6.067396200503548,-0.1873197528038446,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.09332417792019498,-0.00025940337224383825,32.0,0,0,0
6.7022,-0.3711444266422532,-0.29256122682535946,-0.001831082627603564,26.0,0,0,0,-0.03778576333257,-0.1457999542229338,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.029800869764248006,-0.000915541313801782,28.0,0,0,0,0.15133485923552392,0.12593270771343512,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.023498893720912406,-0.00025940337224383825,30.0,0,0,0,6.067396200503548,-0.1873197528038446,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.04095521477073305,-0.00025940337224383825,32.0,0,0,0
6.7356,-0.38150194552529193,-0.057358663309681646,-0.001831082627603564,26.0,0,0,0,-0.039703822384986154,0.01377889677271682,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.05159075303273042,-0.000915541313801782,28.0,0,0,0,0.16015793087663077,0.013138017853055572,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.1873197528038446,-0.00025940337224383825,30.0,0,0,0,6.067396200503548,0.10809491111619707,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.10406652933546923,-0.00025940337224383825,32.0,0,0,0
6.769,-0.3841872281986731,0.002243076218814366,-0.001831082627603564,26.0,0,0,0,-0.040854657816433715,0.027878233005264264,-0.001831082627603564,27.0,0,0,0,-0.0354840924696731,-0.10222018768596897,-0.000915541313801782,28.0,0,0,0,0.16015793087663077,-0.10222018768596897,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.07049668116273722,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,-0.03826962691691449,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.13226520180056411,-0.00025940337224383825,32.0,0,0,0
6.8024,-0.38226916914625697,0.06569008926527786,-0.001831082627603564,26.0,0,0,0,-0.040854657816433715,0.027878233005264264,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.06825360494392285,-0.000915541313801782,28.0,0,0,0,0.15862348363469891,-0.05351338979171416,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.06378271152819082,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,-0.04766918440527945,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.014099336232547444,-0.00025940337224383825,32.0,0,0,0
6.8358,-0.37459693293659946,0.4527809567406713,-0.001831082627603564,26.0,0,0,0,-0.040854657816433715,-0.10606546120393645,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.07338063630121283,-0.000915541313801782,28.0,0,0,0,0.15593820096131772,0.10350194552529146,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.06378271152819082,-0.00025940337224383825,30.0,0,0,0,6.0681634241245135,0.062439917601281536,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.004699778744182481,-0.00025940337224383825,32.0,0,0,0
6.8692,-0.35886884870679836,0.7482261387045099,-0.001831082627603564,26.0,0,0,0,-0.040471046005951195,0.02659647516594177,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.06633096818493911,-0.000915541313801782,28.0,0,0,0,0.15363653009842082,0.03620965896086048,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.023498893720912406,-0.00025940337224383825,30.0,0,0,0,6.067396200503548,0.026184481574730967,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.011413748378728883,-0.00025940337224383825,32.0,0,0,0
6.9026,-0.3358521400778205,0.9776607919432365,-0.001831082627603564,26.0,0,0,0,-0.03932021057450363,0.04197756923781171,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.10093842984664647,-0.000915541313801782,28.0,0,0,0,0.15440375371938764,-0.05799954222934289,-0.000915541313801782,30.0,0,0,0,-0.054664682993820435,0.126894026092927,-0.00025940337224383825,30.0,0,0,0,6.06662897688258,-0.10272373540855995,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.03289845120927737,-0.00025940337224383825,32.0,0,0,0
6.936,-0.3070812542915995,1.2884870679789415,-0.001831082627603564,26.0,0,0,0,-0.03778576333257,0.03620965896086048,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.002243076218814366,-0.000915541313801782,28.0,0,0,0,0.15402014190890334,0.07081712062256784,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04901197833218873,-0.00025940337224383825,30.0,0,0,0,6.067396200503548,-0.008728160524910322,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.05035477225909801,-0.00025940337224383825,32.0,0,0,0
6.9694,-0.27485786221103226,1.2859235523002965,-0.001831082627603564,26.0,0,0,0,-0.0354840924696731,0.13041886015106385,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.10862897688258144,-0.000915541313801782,28.0,0,0,0,0.15402014190890334,0.11119249256122643,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.011413748378728883,-0.00025940337224383825,30.0,0,0,0,6.067396200503548,0.053040360112916574,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.13897917143511052,-0.00025940337224383825,32.0,0,0,0
7.0028,-0.27485786221103226,1.2859235523002965,-0.001831082627603564,26.0,0,0,0,-0.0331824216067762,0.03428702220187674,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.020187685969329294,-0.000915541313801782,28.0,0,0,0,0.15363653009842082,0.020187685969329294,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.09466697184710426,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.0060425726710917615,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.126894026092927,-0.00025940337224383825,32.0,0,0,0
7.0362,-0.2372639047837044,1.537148088807509,-0.001831082627603564,26.0,0,0,0,-0.03126436255436005,0.0189059281300068,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.13939116502632132,-0.000915541313801782,28.0,0,0,0,0.15363653009842082,0.020187685969329294,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.055725947966735134,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.015442130159456724,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.04364080262455161,-0.00025940337224383825,32.0,0,0,0
7.0697,-0.19698466468299358,1.5929045548180376,-0.001831082627603564,26.0,0,0,0,-0.02896269169146315,0.04646372167544044,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.002243076218814366,-0.000915541313801782,28.0,0,0,0,0.15363653009842082,0.04197756923781171,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.126894026092927,-0.00025940337224383825,30.0,0,0,0,6.06662897688258,-0.026184481574730967,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.12957961394674555,-0.00025940337224383825,32.0,0,0,0
7.1031,-0.1532529182879383,1.9024490730144201,-0.001831082627603564,26.0,0,0,0,-0.02666102082856625,0.013138017853055572,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.07530327306019657,-0.000915541313801782,28.0,0,0,0,0.1532529182879383,-0.003524834058136861,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.07049668116273722,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.09600976577401354,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.07721065079728362,-0.00025940337224383825,32.0,0,0,0
7.1365,-0.10798672465094938,1.9556420233463037,-0.001831082627603564,26.0,0,0,0,-0.0243593499656658,0.10029755092698522,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.04710460059510169,-0.000915541313801782,28.0,0,0,0,0.1532529182879383,0.03428702220187674,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.03289845120927737,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.13092240787365483,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0986953536278321,-0.00025940337224383825,32.0,0,0,0
7.1699,-0.06156969558251291,1.751842526894027,-0.001831082627603564,26.0,0,0,0,-0.02167406729228638,0.07594415197985782,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.15220874341954627,-0.000915541313801782,28.0,0,0,0,0.15248569466697148,0.02339208056763553,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04498359655146089,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,0.0020141908903639205,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.07318226901655578,-0.00025940337224383825,32.0,0,0,0
7.2033,-0.015919890135043246,1.8768139162279702,-0.001831082627603564,26.0,0,0,0,-0.018988784618905186,0.06376745250629412,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.15220874341954627,-0.000915541313801782,28.0,0,0,0,0.15171847104600644,0.049668116273746676,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.012756542305638163,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.03961242084382377,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.016784924086366004,-0.00025940337224383825,32.0,0,0,0
7.2367,0.028195468070496332,1.656351567864501,-0.001831082627603564,26.0,0,0,0,-0.016687113756008287,0.09709315632867899,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.06440833142595537,-0.000915541313801782,28.0,0,0,0,0.1482659647516602,-0.23552300297550843,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.05169756618600729,-0.00025940337224383825,30.0,0,0,0,6.06662897688258,-0.13763637750820124,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.016784924086366004,-0.00025940337224383825,32.0,0,0,0
7.2701,0.06732387273975782,1.3660334172579525,-0.001831082627603564,26.0,0,0,0,-0.014385442893109612,0.11439688715953267,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.010574502174410583,-0.000915541313801782,28.0,0,0,0,0.1375248340581372,-0.4745708400091537,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.16180666819256828,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,0.07989623865110218,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.13495078965438267,-0.00025940337224383825,32.0,0,0,0
7.3035,0.10146532387273943,1.2135042343785756,-0.001831082627603564,26.0,0,0,0,-0.012467383840695234,0.09004348821240526,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.01634241245136181,-0.000915541313801782,28.0,0,0,0,0.11719340810254053,-0.6693980315861765,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.062439917601281536,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.09063859006637642,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.027527275501640247,-0.00025940337224383825,32.0,0,0,0
7.3369,0.1294689860379954,0.8866559853513394,-0.001831082627603564,26.0,0,0,0,-0.011316548409245897,0.003524834058136861,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.0028839551384756135,-0.000915541313801782,28.0,0,0,0,0.08995696955825139,-1.05648889906157,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.061097123674372256,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.09063859006637642,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.10540932326237851,-0.00025940337224383825,32.0,0,0,0
7.3703,0.15133485923552392,0.6046692607003905,-0.001831082627603564,26.0,0,0,0,-0.011316548409245897,0.003524834058136861,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0310826276035705,-0.000915541313801782,28.0,0,0,0,0.05543190661478725,-1.100709544518196,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.11749446860456203,-0.00025940337224383825,30.0,0,0,0,6.067012588693068,-0.15777828641184044,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.11078049897001563,-0.00025940337224383825,32.0,0,0,0
7.4037,0.16783016708629006,0.3931792172121753,-0.001831082627603564,26.0,0,0,0,-0.010165712977798336,-0.004165712977798108,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.07209887846189034,-0.000915541313801782,28.0,0,0,0,0.016303501945525767,-1.2801556420233453,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.03826962691691449,-0.00025940337224383825,30.0,0,0,0,6.06662897688258,0.04229800869764233,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.054383154039825854,-0.00025940337224383825,32.0,0,0,0
7.4371,0.17972213321126063,0.4636758983749125,-0.001831082627603564,26.0,0,0,0,-0.009398489356831519,0.03877317463950547,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.11952391851682265,-0.000915541313801782,28.0,0,0,0,-0.025126573586632617,-1.0789196612497136,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.03826962691691449,-0.00025940337224383825,30.0,0,0,0,6.066245365072099,-0.17792019531547965,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.08123903257801146,-0.00025940337224383825,32.0,0,0,0
7.4706,0.181640192263675,0.12144655527580639,-0.001831082627603564,26.0,0,0,0,-0.008631265735866478,-0.03364614328221549,-0.001831082627603564,27.0,0,0,0,-0.0354840924696731,-0.047745479514762934,-0.000915541313801782,28.0,0,0,0,-0.06578942549782418,-1.1506981002517733,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.04095521477073305,-0.00025940337224383825,30.0,0,0,0,6.065478141451134,0.14837872892347548,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0006713969634546402,-0.00025940337224383825,32.0,0,0,0
7.504,0.181640192263675,-0.1284962233920801,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.034927901121537985,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.1054245822842752,-0.000915541313801782,28.0,0,0,0,-0.10530144197756997,-1.1269855802243072,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04901197833218873,-0.00025940337224383825,30.0,0,0,0,6.06509452964065,0.03155565728236809,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.07586785687037434,-0.00025940337224383825,32.0,0,0,0
7.5374,0.17972213321126063,-0.3214007782101156,-0.001831082627603564,26.0,0,0,0,-0.007864042114899661,-0.016983291371023057,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.08299382009613154,-0.000915541313801782,28.0,0,0,0,-0.13905928130006728,-0.8603799496452282,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.004699778744182481,-0.00025940337224383825,30.0,0,0,0,6.06509452964065,-0.07989623865110218,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.03826962691691449,-0.00025940337224383825,32.0,0,0,0
7.5708,0.17972213321126063,-0.3214007782101156,-0.001831082627603564,26.0,0,0,0,-0.007864042114899661,-0.040054932478827965,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.15733577477683625,-0.000915541313801782,28.0,0,0,0,-0.16054154268711507,-0.31947814145113185,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04498359655146089,-0.00025940337224383825,30.0,0,0,0,6.0639436942092,-0.23700312809948798,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.0060425726710917615,-0.00025940337224383825,32.0,0,0,0
7.6042,0.1739679560540175,-0.2175783932249935,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.02403295948729678,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.17912565804531866,-0.000915541313801782,28.0,0,0,0,-0.16552849622339139,-0.027237354085603016,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.058411535820553695,-0.00025940337224383825,30.0,0,0,0,6.061642023346302,-0.011413748378728883,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.019470511940184565,-0.00025940337224383825,32.0,0,0,0
7.6376,0.1662957198443582,-0.3322957198443568,-0.001831082627603564,26.0,0,0,0,-0.007864042114899661,-0.0016021972991531186,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.11567864499885516,-0.000915541313801782,28.0,0,0,0,-0.1609251544975976,0.21373311970702602,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.019470511940184565,-0.00025940337224383825,30.0,0,0,0,6.058956740672922,-0.07318226901655578,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.028870069428549527,-0.00025940337224383825,32.0,0,0,0
7.671,0.15747264820325135,-0.3470359349965655,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.03877317463950547,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.052231631952391666,-0.000915541313801782,28.0,0,0,0,-0.1609251544975976,0.21373311970702602,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.018127718013275285,-0.00025940337224383825,30.0,0,0,0,6.058956740672922,0.1806057831692982,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.07452506294346506,-0.00025940337224383825,32.0,0,0,0
7.7045,0.14481345845731397,-0.5008468757152684,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.004806591897459356,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.07658503089951907,-0.000915541313801782,28.0,0,0,0,-0.15133485923552392,0.3374227512016468,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04364080262455161,-0.00025940337224383825,30.0,0,0,0,6.061258411535821,0.10809491111619707,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.028870069428549527,-0.00025940337224383825,32.0,0,0,0
7.7379,0.12755092698557924,-0.7866788738841848,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.01634241245136181,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.01377889677271682,-0.000915541313801782,28.0,0,0,0,-0.14059372854200092,0.3739528496223379,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.11749446860456203,-0.00025940337224383825,30.0,0,0,0,6.058956740672922,-0.11346608682383419,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.04498359655146089,-0.00025940337224383825,32.0,0,0,0
7.7713,0.10683588921950182,-0.9148546578164343,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.0003204394598306237,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.01377889677271682,-0.000915541313801782,28.0,0,0,0,-0.12793453879606353,0.35088120851453297,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.030212863355458808,-0.00025940337224383825,30.0,0,0,0,6.059340352483407,-0.03424124513618665,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0060425726710917615,-0.00025940337224383825,32.0,0,0,0
7.8047,0.08343556878004144,-0.8988326848249031,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.009292744335088088,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.09004348821240526,-0.000915541313801782,28.0,0,0,0,-0.11297367818722925,0.4495765621423651,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.04364080262455161,-0.00025940337224383825,30.0,0,0,0,6.059723964293887,-0.13495078965438267,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0060425726710917615,-0.00025940337224383825,32.0,0,0,0
7.8381,0.05696635385671733,-0.994323643854429,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.09517051956969524,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.0016021972991531186,-0.000915541313801782,28.0,0,0,0,-0.09839642938887572,0.5143053330281546,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.003356984817273201,-0.00025940337224383825,30.0,0,0,0,6.059723964293887,0.1336079957274734,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.04901197833218873,-0.00025940337224383825,32.0,0,0,0
7.8715,0.028195468070496332,-1.2179903868162043,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.05415426871137541,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.10350194552529146,-0.000915541313801782,28.0,0,0,0,-0.08266834515907462,0.44509040970473635,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.03961242084382377,-0.00025940337224383825,30.0,0,0,0,6.059723964293887,0.1336079957274734,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.08929579613946714,-0.00025940337224383825,32.0,0,0,0
7.9049,-0.002877088578621567,-1.1667200732433045,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.09388876173037275,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.08812085145342152,-0.000915541313801782,28.0,0,0,0,-0.06578942549782418,0.4393224994277851,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.011413748378728883,-0.00025940337224383825,30.0,0,0,0,6.059340352483407,0.17254901960784252,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.0006713969634546402,-0.00025940337224383825,32.0,0,0,0
7.9384,-0.03394964522773947,-1.312840466926069,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.0189059281300068,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.0028839551384756135,-0.000915541313801782,28.0,0,0,0,-0.0489105058365773,0.5854428931105531,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.06781109330891866,-0.00025940337224383825,30.0,0,0,0,6.059340352483407,0.16583504997329612,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.07049668116273722,-0.00025940337224383825,32.0,0,0,0
7.9718,-0.06540581368734166,-1.3211718928816651,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.0189059281300068,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.09901579308766273,-0.000915541313801782,28.0,0,0,0,-0.03164797436484257,0.4540627145799938,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.012756542305638163,-0.00025940337224383825,30.0,0,0,0,6.058956740672922,0.023498893720912406,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.10943770504310635,-0.00025940337224383825,32.0,0,0,0
8.0052,-0.09724559395742816,-1.2051728084229794,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,0.0567177843900204,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,-0.09965667200732398,-0.000915541313801782,28.0,0,0,0,-0.014001831082628868,0.6373540856031141,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,-0.012756542305638163,-0.00025940337224383825,30.0,0,0,0,6.059340352483407,-0.12018005645838059,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.21014724956130237,-0.00025940337224383825,32.0,0,0,0
8.0386,-0.12755092698558101,-1.240421149004348,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.03364614328221549,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.009933623254749335,-0.000915541313801782,28.0,0,0,0,0.002493476768139047,0.400228885328449,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.04095521477073305,-0.00025940337224383825,30.0,0,0,0,6.060491187914856,-0.03692683299000521,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,-0.08929579613946714,-0.00025940337224383825,32.0,0,0,0
8.072,-0.15747264820325135,-1.0250858319981688,-0.001831082627603564,26.0,0,0,0,-0.008247653925382181,-0.045181963836117944,-0.001831082627603564,27.0,0,0,0,-0.03510048065919058,0.022751201647974284,-0.000915541313801782,28.0,0,0,0,0.018988784618905186,0.44380865186541385,-0.000915541313801782,30.0,0,0,0,-0.055048294804302955,0.023498893720912406,-0.00025940337224383825,30.0,0,0,0,6.060107576104372,-0.15240711070420332,-0.00025940337224383825,31.0,0,0,0,-2.2282092011902037,0.12018005645838059,-0.00025940337224383825,32.0,0,0,0
